Unique ID,Text: Verbatim
3SUWZRL0MZOY2LQO92V1LPKC9AEE68,A system where cars are left with the keys in them but they require a passcode to unlock that is only obtained by renting the car. It can then be parked in special spots around the city for the next person to use.
3SUWZRL0MZOY2LQO92V1LPKC9J6E6I,"Ziplining through town, both individual 'cars' and 'cars' that carry multiple people."
3T111IHZ5F1AT8XRTFID46AXENAR9H,train
3T111IHZ5F1AT8XRTFID46AXEQWR99,"Helicopter on demand. This would cater to the richer people in society. Instead of hailing a cab, you use your smart phone to summon a helicopter that lands near your home. You get inside and it takes you to your destination, must faster than a car could."
3T111IHZ5F1AT8XRTFID46AXESP9RO,"Moving roadways, like people movers at the airport."
3T3IWE1XG7YT1MR5E6YUQG14C5RQTP,A motorized scooter program where  you can rent them from stations throughout the city.
3T3IWE1XG7YT1MR5E6YUQG14CHFTQ4,AIRWAYS - AIR TRANSPORT IS BEST FOR EMERGENCY PURPOSE. BUT LITTLE COSTLY.
3T3IWE1XG7YT1MR5E6YUQG14CT9TQM,An AI that tells certain buses or train to slow down at a certain rate to decrease accidents making traffic more efficient.
3TAYZSBPLMJBU3C5NV33KT7FUMP2S0,subway
3TE22NPXPCN2VWPH18Q9F5O70BK44B,The sidewalks could all be movable.
3TE22NPXPCN2VWPH18Q9F5O70CT44M,We could really use a ride sharing option in my neighborhood.  I suggest having a neighborhood website that allows workers to post their work location and schedule so that workers can meet up and arrange to share a ride to work.
3TE22NPXPCN2VWPH18Q9F5O70QR44C,"I would love to see some kind of computer-operated taxi service in my city. The roads would be a lot safer of cars weren't being driven by humans, and I feel like people would be a lot more productive. I would love if I could just sit in the backseat and read or do work on my way to work, instead of having to pay attention to the road every second. It would also save money from having to buy a car if I could jsut call one of these taxis whenever I need to go somewhere."
3TE3O85731JZTOCS863YUJ2J8B92RX,"Surfboard skooter, has a handle but more room for passengers or belongings"
3TE3O85731JZTOCS863YUJ2J8MU2R4,"a fan that goes on top of your outdoor HVAC unit. The exhaust from the HVAC turns the fan, which then generates electricity."
3TE3O85731JZTOCS863YUJ2J8O12RF,Hydrogenase would be an aerial ship for a future low on oil. Itâ€™s a hybrid airship that would be entirely reliant on biofuels for transport and that could function as a vessel for a variety of reasons.
3TE3O85731JZTOCS863YUJ2J8O32RH,"A form of transportation similar to an airlift, only the seats are at terminals on the ground. You board and they take you to predesignated stops in a direct line, free of traffic. Like a shuttle or train, only on a smaller scale, and ideally seats come in much more frequently, every 30 seconds or so."
3TEM0PF1Q68YW4Q9BI4066S0W0D0DW,"It would be this, maybe people who are in prison (for misdemeanors) could get some sunlight in the da, and drive around people in the neighorhood who need rides!"
3TEM0PF1Q68YW4Q9BI4066S0W3OD0Q,A hover board sharing service. Like a car rental but with hover boards. Must be located near bike paths.
3TEM0PF1Q68YW4Q9BI4066S0W4J0DA,"I think automated cars that work like taxis would be great.  They would have short range ones and long ranges ones.  Also, larger ones that go on busy commute routes each day to and from work.  With them being automated everything would be faster and run more efficiently."
3TGOYF991YX0TSDBVK895DKVYTKUUJ,"I see self driving cars for personal transportation. There will be several sizes available depending on the number of passengers. There will be cars for a single passenger and buses for large groups. You will pay by mile as well as a monthly fee to access the service. Almost all deliveries will be performed by drone. The postal service itself will begin to implement this delivery method on some routes. There will be specific roadways built to accommodate these new vehicles and special lanes, much like a carpool lane, that are available to only automated transports. Traffic, pollution and accidents will decrease sharply and it will be difficult to even obtain a license for a private vehicle although not impossible. This will largely be in place at the turn of the next century but some will be in service sooner."
3TK8OJTYM2WNE2UFJOJKRTZF444VPM,A bunch of self driving cars that will replace buses and taxis. The will have free wifi and be very cheap.
3TK8OJTYM2WNE2UFJOJKRTZF4EWPVS,Since I live in the country it would be an rail service that goes through and above the trees to go to town. It would stop at certain places but would go through the pretty parts of the country
3TMFV4NEP9PFNZV3NHM5R9N3MQF8W8,I visualize a car ride sharing phone application in which people put in the destination that they want to go to and they can connect with people going that same direction for a ride.
3TMSXRD2X7BXCZBIOWDQCZ0V83GW1L,"My ideal transportation system would be google or self driving cars replacing taxi or private service car. No more need for a driver. Cars would be better at avoiding crashes better than people. The cars would know the fastest routes, be aware of current traffic conditions. These cars are already in the experimental phase and I can't wait until they go live."
3TMSXRD2X7BXCZBIOWDQCZ0V8XK1WI,"I don't anticipate the transportation system changing too much in my area no matter the time frame. I think the car will rule for the next several decades, but I would like the cars to change. They need not be so huge, and would be powered by plug-in type electrical engines. Each home would have a solar array and this would power your home, and your car. A back-up natural gas power plant would help out if it's cloudy for weeks. Cars would be there for longer trips, but I would also like to see normal bicycle travel increase in the small city I live in. People are fat, lazy, and gross. We don't need anymore technology to go 100 yards, just less lazy people."
3TOK3KHVJUT3ICHIMQ3PWFEM8A37OD,"I think that one cool idea is to have personal transportation that allows you to connect with other people in your area so you can rideshare and also carpool or get a ride when needed. Instead of using like Craigslist to ask for rideshare or ask if people are willing to pick  them up, you use an app. People can sign into this app and then say which direction they are going. Along the way you can request that person pick you up to get you from A to B...kind of like hitchhiking through a mobile app."
3TOK3KHVJUT3ICHIMQ3PWFEM8NCO7T,"In my area, we don't have buses or sidewalks. You HAVE to drive a car, even though the area is big enough for a bus. I would love to have an eco-friendly bus route through the main part of town. 
One thing that may be neat would be large sidewalks where people could ride bikes/scooters/walk and avoid using a vehicle. The main road is fairly busy, and there are quite a few shops around that would be more accessible if we had better transportation than just getting in a car! (Boardman, OH). Little scooters with solar power charging stations would be neat."
3TPWUS5F8ACHZ2LG4T2ATVJMC33CWT,An electromagnetic solar powered monorail. Its only a means to replace a standard city beltway people would commute to parking lots and take the rail to the inner city where it would connect with the local subway and bus system for extentability.
3TPWUS5F8ACHZ2LG4T2ATVJMCHXWCZ,"A simple bicycle exchange and rental program that works on a library card system. Bicycles are locked up around the city, and there are stations for returning bikes in padlocks. The whole system is operated by swiping a public library card."
3TPWUS5F8ACHZ2LG4T2ATVJMCN4WCI,"Have old school buses converted into Eco friendly vehicles, then have them purchases by large local companies and drive to neighborhoods to pick up workers."
3TPWUS5F8ACHZ2LG4T2ATVJMCPQCWO,A community carpool.
3TPZPLC3M1N32TSWZEDE8Y7WDZ6P38,a chute system with high travel.
3TR2532VIQ56D1CGN36SI5X4EC7J6J,"A series of tubes, like at the bank, but for people in little eggs, with elevator music playing."
3TR2532VIQ56D1CGN36SI5X4ECO6JN,"We could have busses that worked like uber.  Instead of having specific spots, people could put in their location and where they want to end.  Then the busses would know when and who to pick up along constantly changing and evolving routes."
3TR2532VIQ56D1CGN36SI5X4ECSJ64,Self driving cars that carry everyone around everywhere.
3TU5ZICBRECA32ZHB8NZZK5HY84Q8U,It's a transportation system like what they have in Europe where there are streetcars that take you everywhere in the city and are easy to use and get on.
3TU5ZICBRECA32ZHB8NZZK5HYPXQ8L,"Walking tunnels that are elevated, so you are safer from traffic, and enclosed in plexiglass so it is weather-proof but also safe because people can see you."
3TUI152ZZCYSS2FWCNEKKAI9K091QS,A service where you can easily pick up a ride to ublic transportation. many people live in areas where public transportation is just slighlty out of reach. this would allow people to get there in an easy an inexpensive manner.
3TUI152ZZCYSS2FWCNEKKAI9KPZ1QW,"Rentable Segways.  You tie the segway or similar device up to a post or bike rack.  Develop an app and use it.  Make the tires out of hard rubber, and armor the body.  Also, plenty of work for laywers, but crazier ideas have been tried, like having relative strangers drive people around on Uber."
3TUI152ZZCYSS2FWCNEKKAI9KXAQ1C,Monorail type cart that takes you to high populated areas/
3TUI152ZZCYSS2FWCNEKKAI9KXBQ1D,"I would like to see mass transit used more effectively. Smaller, more energy efficient means of getting people to hubs, where they can get on larger transports. Think of it as levels: you walk to the end of the road, take a small electric-motor tram to the end of the street, where you catch a large mono-rail into the city for work."
3TUI152ZZCYSS2FWCNEKKAI9KZ0Q16,"A new transportation method could be using self driving vehicles. During times when you are needing to pre drink before going to a bar to save money, you find yourself unable to drive to the said bar. With self driving vehicles, you can let the robot do the critical thinking for you to ensure your safe arrival to your friendly neighborhood bar. This would be fun and convenient. This would also reduce the amount of wrecks on a friday and saturday night."
3TVRFO09GLQPR6KCRBRVYXNGFBELXW,Free bike exchange drop off type situation with buy in.  I'd like to pay a small fee to get a key to buy into a bike exchange that would be availible outside a number of locations spread thoughout the small city to use when i wish.
3TVRFO09GLQPR6KCRBRVYXNGFK6LX6,Moving sidewalks that are similar to conveyer belts
3TVRFO09GLQPR6KCRBRVYXNGFTTXLN,Another idea would placing electricity-generating devices at intersections where cars come to a stop for a red light that would recharge the battery of hybrid/electric cars. This could be powered by solar panels attached to lighting poles along the road.
3TVRFO09GLQPR6KCRBRVYXNGFYQLXI,I imagine a taxi speed boat that could take you downtown in a matter of minutes. It will help skip all the traffic on the street and cut your time in half. Perfect for people who live by bodies of water and are in a rush like NYC.
3TXD01ZLD5S1CUJWGEHRS9M1ZPK4UC,An affordable device that tracks chemicals in your home aquarium
3TXD01ZLD5S1CUJWGEHRS9M1ZR8U4U,Personal one seater vehicles for work purposes.
3TXD01ZLD5S1CUJWGEHRS9M1ZU04U2,"I picture a brand new train system, going down the main street, with street cars going leading up to the main street.   I would love to see it being a high speed system, paying with your fingerprints.   It would be similar to a credit card."
3TXMY6UCAFZCF5PUSK341610ORAQC5,motorcycle/scooter  picture best is  transport most of  the transport  very important
3TXMY6UCAFZCF5PUSK341610OS6QC3,wings to fly like a bird
3TXMY6UCAFZCF5PUSK341610OTSCQD,"A motorized scooter ""stop.""  Basically a few very popular areas you can pick up a scooter from an agent.  Credit is the only thing that's acceptable, as they need to have something on file in case you ride off with the scooter.  These locations where you can both rent, and return scooters will only be in very popular areas (Such as the mall, a large amount of business buildings, and the like.)  Make it relatively affordable, and have people be able to write it off as an expense."
3TXWC2NHN01MUNX484IIUGFT0J99SR,"Marijuana ""dip"" packs like Snus or Snuff or Dip."
3TXWC2NHN01MUNX484IIUGFT0KAS9D,"A monorail system that is above everyone.  There would be rail cars on it that go in a multitude of directions.  People can still use the other forms of transportation, but this form would be strictly for people looking to get around in the city.  They would park their cars before entering the city, and use this quick system for getting around.  No more crowded, expensive parking in the city."
3TXWC2NHN01MUNX484IIUGFT0WD9SL,"Uber Drone. They can come to you at any location, much like a helicopter, but can also deliver you where you need to go much quicker."
3TXWC2NHN01MUNX484IIUGFT0WUS9L,"School Bus taxi. School buses rumble down our street every day, often not every seat is taken. If you knew the route, and had been vetted through security, you could pay a small fare to hop on and ride along the route, even connecting to other school buses. It would be an energy-efficient mode of transportation. Also, more adults on the bus would probably reduce bullying among the kids."
3TY7ZAOG5GV6AAWJ3ZQNAJNQGLU0KH,"There would be a four inch tall metal rail running between the sidewalk and curb, up and down every street. There would be small carts powered with gravity batteries that would run on the rails. This would help people stop relying on fossil fuel transportation"
3TY7ZAOG5GV6AAWJ3ZQNAJNQGY6K03,"way to work, telecommuting"
3TYCR1GOTDUEW1KRSTFGVI3RNTPZLK,Provide financial incentives to ride share
3U088ZLJVL4X5AQ0SD9QYUHL3Y30WP,"Covered and underground or above ground lanes for bikes, pedestrians, and disabled that are always protected from inclement weather."
3U088ZLJVL4X5AQ0SD9QYUHL3YX0WJ,"I would love to see an Uber type of program but for doctor appointments. Where the doctor's office has drivers who are willing to pick up patients and drop them back off at home. Maybe like 1 person driving in a city and just bringing the patients to the doctor so that people won't have to drive to the doctor, especially older people."
3U0SRXB7CEGVIA1LUP1IM75HJGIRNF,There should be a train system in our county. It should have a magnetic railway so it can be as green as possible and use light power.
3U0SRXB7CEGVIA1LUP1IM75HJGJNRC,"I would love to see Pittsburgh, PA use some of unused railroads for light rail service. Many of our existing routes were cut, unfortuantely."
3U0SRXB7CEGVIA1LUP1IM75HJWXRNQ,A service where you sit in a heated or air conditioned glass bubble and get towed around by an automated driver using drone technology.
3U4J9857OFMJZIS9ILY3QVEN1607BF,A path for Segways.
3U4J9857OFMJZIS9ILY3QVEN1LT7B2,We are planning to buy a battery car forthe transportation in our neighborhood. By using the battery car there will be no bad effects in our atmosphere and also it will not populated our environment.
3U4J9857OFMJZIS9ILY3QVEN1RW7BH,"I believe that there should be a police cars that have the ability to take control over other vehicles. For instance, if a criminal is speeding down a highway, then there should be a way to highjack that car in order to ensure the safety for other citizens."
3U4J9857OFMJZIS9ILY3QVEN1XDB7E,"I imagine a kind of moving walkway in the sky.  The moving walkway would be built on stilts above the ground. An individual can hop on the moving walkway and can walk to another part of the city, but at a faster rate than normal walking. This would encourage taking our own two feet as transportation."
3U5JL4WY5LKTTYDRLJSECGL5T6N4XO,"Tubes. Interconnected web that you can get in at your front door, arrive at your destination all while sitting back and relaxing."
3U5JL4WY5LKTTYDRLJSECGL5TPQ4XT,My idea consists of zip-lines connecting the buildings. People would be able to ride zip-lines to wherever they wanted.
3U5NZHP4LSDIW1ZVEZ2GCS86WI4HPF,"Automated high-density, elongated cars."
3U84XHCDIDOIYTD6M1GZ911G1SQ4ZY,Magcars drive by magnets and controlled completely by computers along with a smart roadway to make traffic flow as efficient as possible being able to dynamically adapt to changing traffic levels and flow patterns
3U84XHCDIDOIYTD6M1GZ911G1VP4Z3,Road ways - Bicycle is one of the best transport. Pollution free and keep body fit.
3U8YCDAGXQRSLDUEG4AK65ZZF240QD,having an on call drunk bus service
3U8YCDAGXQRSLDUEG4AK65ZZFXO0QN,"I think it would be cool if there were kisoks you could rent bicycles from.  Maybe put a gps tracker inside of them so people didn't try to steal them, or give people back part of their deposit when they returned the bike to another kisok."
3UJ1CZ6IZI03T0VS5E51I0AREF45SU,"I imagine a loop in my city where anyone would be able to have a short walk to the 'main artery' and be able to get anywhere at a major point within minutes; perhaps this would be a rail suspended above the city, or otherwise away from other major traffic; it would really help in efficiency of moving people around."
3UJ1CZ6IZI03T0VS5E51I0ARENBS54,"A subway, because we don't have those in Montana.  LOL"
3UJ1CZ6IZI03T0VS5E51I0ARENI5SO,A highway for pedestrians. A big moving walkway to popular locations.
3UJ1CZ6IZI03T0VS5E51I0AREOUS5P,I think we need a greener alternative to the uber/lyft types of services. Perhaps an app that connects you to bike and rickshaw drivers. Like an uber or lyft for rickshaws. I took a cycle rickshaw after a music festival this summer and it was great. Took a while to get to the destination but it felt really cool to get a ride from a biker.
3UJ1CZ6IZI03T0VS5E51I0ARETH5SZ,A transportation Idea I have is to have networked building walkways. Think of it like your average street crossing but instead of connecting streets it connects neighboring buildings instead. There would be no access to private buildings but pedestrians would be able to walk enclosed walkways running through special areas in the building to get to the next. I think this idea is very practical in heavy urban areas and would be a refreshing change from the average commute.
3UN61F00HX0RSLVFQP5WSQ5VS44R5T,"I would like to see all self driving cars, driving at top speeds because human error and crashes have been removed from the equation. So everyone can get to their destination five, maybe ten times as fast, without a significant infrastructure overhaul."
3UN61F00HX0RSLVFQP5WSQ5VS7B5RK,all the transport is very very important to our life.
3UN61F00HX0RSLVFQP5WSQ5VSMA5RD,"Zip lines. It may be a one way form of transportation, but it would work well for this hilly area, and it would also be fun. However, somebody would have to take care of the liability aspect."
3UNH76FOCTGYXTS7WJECHO9EHMBYMU,"I'd use apps and social media so I know the times of all transport.  If it's late, I don't want to hang out too long. An app would pick up my location and show the times of the buses or street car. I could set it to warn me too."
3UOUJI6MTEPSAW760PJWPKJZS29UX1,"Monorail through the city! Just like Disneyland, this city-wide system allows you to see the city from a bird's eye! Simply get on at one of the many stations around town and enjoy your ride without stops, traffic or bad weather. The rails above the city means growth can continue without getting in the way of transport, and means you can watch the world below!"
3URFVVM166THFR7L177HM5ZA05DZUF,A smart car rental system where people pay per use or per hour.
3URFVVM166THFR7L177HM5ZA0J5UZU,"A fleet of automated cars that have pre-programmed destinations in them. You use your credit or debit card to pay. Swipe it and then pick your destination and it takes you there, charging you based on how far away it is and not based on time so it's better than a cab, and also uses the new robotic cars."
3URFVVM166THFR7L177HM5ZA0Q9ZUH,"a solar powered train that gains energy from the sun from the solar panels on the top of the train. it would run from sun up to sun down, to make sure it always has a charge. it would be sort of like a troll, but go as fast as a train."
3URFVVM166THFR7L177HM5ZA0TGZUU,Human Tubes where people slide through interconnected tubes throughout the city in order to bypass traffic.
3URFVVM166THFR7L177HM5ZA0WFUZU,"This is probably only suitable for thrillseekers, but I'd like to see some kind of zipline (with safety harnesses) from one tall structure to another. It might discourage things like base jumping, and it would be an extremely quick method of getting from one office to another."
3UWN2HHPUZG7JP1Y9E1NCHAD5EENS4,"You know those rolling bar looking things that are at assembly lines and factories?  The ones that help usher along packages and larger things typically?  The streets would be like a lot of roll-y bars, and people would simply ride along those, and would activate detour switches built into the roll-y bars to send them on turns when they so desired."
3UXUOQ9OKF8EG8NHC7Y7VKUHJ3G7AF,"People not owning private vehicles, but could summon a vehicle for use though a computer or smartphone to their location. The vehicle would take them where they need to go. All of the vehicles would be electrical and green friendly. The vehicle might take you to another form of transportation if the software determined that a train would be more appropriate."
3UXUOQ9OKF8EG8NHC7Y7VKUHJ99A7N,A small personal car that ran on solar energy that was no larger than a bike.  It could be stored on a bike rack and had enough energy to go 15 miles on a charge.  Charging time would only be an hour if and when it needed to plug into electric.  The biggest thing is that it would keep the occupant dry.
3UXUOQ9OKF8EG8NHC7Y7VKUHJFV7AI,"maybe to save money, for rides throughout the neighborhood, it could just be a horse and carriage. someone could donate a few horses, and a few carriages, and everything would be for free"
3UXUOQ9OKF8EG8NHC7Y7VKUHJNC7AF,"it is important to our life. when ever we go bus, train,car or scooter is important."
3UXUOQ9OKF8EG8NHC7Y7VKUHJQA7AJ,Motorcycle/ Scooter IS VERY USEING IN THE CITY
3UXUOQ9OKF8EG8NHC7Y7VKUHJSF7AS,"There should be human powered roller coasters, where humans must provide energy to get it working."
3V0Z7YWSIZBRMVT9HQ88VGRMTN0V29,My idea is to use special parking lots for energy efficient vehicles in order to give incentive to the use of cleaner energy. These parking lots could be in the more crowded city areas and you'd need a special pass or something after having your vehicle cleared.
3V5Q80FXIY27AMRQXG22CLZ323P322,It would be an app that allows people to call in helicopters to their location. It would let them call a helicopter to where they live and be transported from there.
3V5Q80FXIY27AMRQXG22CLZ32A232T,"we need dedicated motorcycle streets, preferably underground, i live in a very populated city (not LA status but still very urban) and ive often thought that a small underground road system built primarily for two wheeled street vehicles would not only cut down on traffic but the pollotuion created could them be trapped and prevented from being released into the atmosphere... it would cause motorcycle sales to skyrocket and there by provide another added economic benefit."
3V5Q80FXIY27AMRQXG22CLZ32KE23O,A high speed monorail system that winds its way through all the important points of interest in the city. It would look futuristic and high tech with a sophisticated level of design along with being reliable.
3V5Q80FXIY27AMRQXG22CLZ32XT23T,"Kind of like an escalator that goes through town, but instead standing, you sit in a chair."
3VA45EW49OYP7Q2GXAMGV5N95JI1OF,"Hire young, strong people to peddle multi-passenger bicycles"
3VA45EW49OYP7Q2GXAMGV5N95O6O10,"Electric bicycles that work only within a specified area. Like shopping carts that lock wheels when taken too far away from the store, these bikes would lock up when taken outside the area. Anyone can use these bikes within this area."
3VA45EW49OYP7Q2GXAMGV5N95OFO19,"Bike Stations
This new transportation system in my city would see bike kiosks placed around the city. The city would manage these kiosks and charge a small rental fee for use of the bikes. The bikes can be returned to any kiosk in the city. The city would have to dedicate bike lanes on all its major streets so that the bikers could ride on the street with no fear of being hit by other vehicles. This would cut down on pollution and make the city a leader in going green and using an optional from of transportation in the city."
3VAR3R6G1QC7IQM1WVVVAFAHJDC8O6,I imagine a railway system that goes through my town and all around the united states. It would be a bullet train like they have in europe that hovers and goes fast. It would be affordable too.
3VAR3R6G1QC7IQM1WVVVAFAHJF58O3,"Scooter sharing, where they are parked in small areas and like the shared cars. Except scooters for single people."
3VBEN272MLA19XKCMAOSMX1G49PSGC,"A conveyor belt system like the airport set up like the nyc trains would be awesome.  A bit slow going, but cheap, affordable, and it would allow people to be out in the fresh air again."
3VD82FOHKRZ9UTCED7B0C1609G8OCR,"Disperse grocery stores closer to neighborhoods, to avoid long trips to buy milk"
3VD82FOHKRZ9UTCED7B0C1609QICO9,"While public transport systems are very environmentally friendly and can operate very well, new and novel personal vehicles can also encourage exercise. The bicycles that are shaped like cars and can seat 2-4 people are very fun, environmentally friendly, and get you from a to b. They are also brilliant for family outings."
3VELCLL3GLUV1DPNY73Q8BEVDKS1FY,"First off, that's a really choppy question.
There could be a network of ride sharing. Sort of like if Uber was a bus. People would have a regular route and others would request a ride to a central location. It would be mostly people commuting to work together. This would be done through phone apps."
3VELCLL3GLUV1DPNY73Q8BEVDKSF1C,My transportation idea would be using technology to make car sharing more accessible. Such as a phone application. It would be cheaper than using lyft or uber.
3VELCLL3GLUV1DPNY73Q8BEVDR8F16,I think a monorail system or cable cars like you see on ski lifts would be quite useful. moving walkways enclosed in a plastic tunnel to protect from elements that would have heat or a/c depending on the season would be really cool as well.
3VFJCI1K40AP8IKZ7LONWNWKIAJGRV,Man-Hole Transportation : Replicating current sewage/water underground tunnels to port people easily. People can stand on the man-hole and will be pulled down and then ported by the tunnel.
3VFJCI1K40AP8IKZ7LONWNWKIDARG3,"I would like to have a light rail (raised, like a monorail!) come around the edge of my community (say like the Hwy 10 minutes from my house). That would be great! It could go to the big shopping mall in Cherry Hill and into Philly even. (I'm in Southern NJ, can you tell?)"
3VFJCI1K40AP8IKZ7LONWNWKIUKGR0,"a new vehicle given to everyone that works in the city, and the vehicle is super small and runs on batteries."
3VHHR074H4SVCREL9YNX4YASD0DL7F,I always thought they should incorporate moving sidewalks into the city. Just like the airport. This would allow people to scoot around faster without putting more people on the road.
3VHHR074H4SVCREL9YNX4YASD5DL7P,"A plane that also works on the ocean.
Can be dual functioning!"
3VHHR074H4SVCREL9YNX4YASDI47LS,My idea is having double decker buses to accommodate more people in public transportation.
3VHHR074H4SVCREL9YNX4YASDI77LV,When I imagine future transportation in my neighborhood I visualize the vehicles of today with more advanced technology. I image that the vehicles will be able to drive themselves and all that is needed is for a person to input their destination and sit back. I think that the interior of the vehicles will be the biggest changes because these vehicles will allow people to sit back and relax. I think that the interior will be comfortable seats and have TVs to pass the time. Overall I imagine future transportation being someone similar to today but with less demand on people.
3VHHR074H4SVCREL9YNX4YASDLAL7I,Underground tunnels to get from place to place.
3VHHR074H4SVCREL9YNX4YASDQX7L1,"People with money will have personal drones that are an encapsulated metal tube with glass doors and windows. The user simply programs their destination into the computer and the drone will deliver them there with non-collision software. There will be various ""drone zones"" throughout the city where people can take off and land."
3VHP9MDGROVFOGZLE4SAP7XMHFEFCT,Catapults with mattress spread everywhere. You get thrown from a catapult and sent flying into a mattress or something that would soften the blow.
3VJ40NV2QJYQGAEPZT6Q1B64X28OTA,"How about a rent-a-Segway system?  Kind of like Zipcars or the bicycle rentals in big cities - you could pick up a Segway at a docking station in one part of town and then drop it off at one in another part of town.  You would probably need some sort of point of sale system for a deposit on the Segway, but otherwise the city could price it however they wanted."
3VJ40NV2QJYQGAEPZT6Q1B64X71TOI,Rental electrical bike stations near the bus stops.  You can check out a bike like you were at a library.
3VJ40NV2QJYQGAEPZT6Q1B64XH6TO7,Single man Choppers to be used with solar energy. Short distance travel preferred by using this mode
3VNL7UK1XGUWAX1W0QN0EHXQ56BFTJ,"Luxury busses, nicer busses for people who don't want to own a car but want nicer transportation than what you get from a public bus experience"
3VNL7UK1XGUWAX1W0QN0EHXQ5J3TFF,A imagine a system like Ã¼ber but with driverless technology. And I imagine people renting on car for a group of people to commute.
3VNL7UK1XGUWAX1W0QN0EHXQ5R2TFU,"From small towns to big cities, public transportation is helping to generate new vitality like never
before. Beautiful, walkable town squares combine residential, retail, office, recreation and public
transportation features to make community living easy. New bus services and light rail extensions
improve mobility and ease congestion. Even the smallest adjustments, like widening sidewalks and
adding bikeways, can provide dramatic impact and value."
3VNL7UK1XGUWAX1W0QN0EHXQ5SWTFQ,Transportation which have mini canteen in it for long travel passengers.
3VNXK88KKDT2MFE82ZNN53Z0Z6OV95,A teleportation device or two portals. One would step into this portal and will instantly be on the other side or destination. The portal will be energy efficient and free to use.
3VNXK88KKDT2MFE82ZNN53Z0Z6XV9E,"I would like some sort of conveyor belt system or moving walkway (possibly with seats) in my city. It seems like it would be really nice for people, since people walk a lot here. Also, if there was a way to sit while moving, people could get work done and other things, while taking a 'slow ride' down the street (slower than a train, etc, so people can get on/ off while it's moving)."
3VSOLARPKCKIA6CPIPHHM87H897392,"The current highway infa structure in this country is outdated and in disrepair. We should reinvest in our bridges and highways and retrofit them with sensors to aid in the development of autonomous vehicles. Thus reducing gridlock, emissions, accidents, and travel times."
3VSOLARPKCKIA6CPIPHHM87H89Z930,"My idea is to make biking more efficient and safer in San Francisco. Just like there are raised freeways for cars, I propose having raised highways for bicycles. They would span the main neighborhoods downtown and into popular outer neighborhoods. Being raised and bicycle-only, they could be more direct and fast routes than bikes that try to ride through car traffic."
3VSOLARPKCKIA6CPIPHHM87H8GW395,"I imagine a trolley going around the block. Going slowly to encourage people to get on. It can become a great place for teenagers aswell as other people to ride around in it and such. The tracks can be made out of solar panels and whenever there is darkness, such as a child fall on too the tracks. Then the trolley will stop. Safe and convienient."
3VSOLARPKCKIA6CPIPHHM87H8MB932,Using driver-less vehicles as a taxi service around town by allowing residents to reserve a ride at any time by using the town's website.
3VW04L3ZLUHKR0115UUJ9RI3M7ZXXF,I believe mobile sidewalks are a good idea. They could be on a conveyor system similar to escalators but on a flat plane and a bigger scale.
3VW04L3ZLUHKR0115UUJ9RI3MNXXX9,"Due to the amount of traffic around Tampa and surrounding towns, there is much congestion during rush hours. To help alleviate some of this, I suggest uni-directional bridge to be built that reduce traffic during rush hours. In the morning, the bridge would allow traffic going west towards the base. In the evening, traffic would flow to the east."
3VZLGYJEYML9WV1G6CI46CYEU10ZX5,"Free parking for self driving cars. Each family could use one car that would drive them around and then go to a designated spot nearby to wait. In it's downtime, it could even act as cab for other people so families could make more money."
3VZLGYJEYML9WV1G6CI46CYEUNUXZ5,I think my neighborhood and the surrounding city could use some sort of collection of energy efficient trams that can network passengers along the old railways that are no longer in use.
3VZLGYJEYML9WV1G6CI46CYEUTEZX3,"App integrated public & private transport, using location services in smartphones to sync to trains, buses, taxis, Ubers Zipcars etc to streamline travel. Using a global integrated app to pay for any type of transport service"
3W2LOLRXLCQUA4GIXC92UFODP1QRKJ,A network of publicly available electric cars will drive around the city in the most efficient manner possible. People will use apps to call a car to get them =from one of many pickup spots and drop them off before they go on the next passenger.
3W2LOLRXLCQUA4GIXC92UFODPO5KR1,It will be a flying train that does not take space on the ground instead it flies fast above the ground to allow more space underneath
3W2LOLRXLCQUA4GIXC92UFODPUQRK5,"A bike rental service that lest customers rent bikes for reasonable rates daily or weekly, with pick up and return spots very conveniently located around the city"
3W2LOLRXLCQUA4GIXC92UFODPUSRK7,"Vehicles that circle around a block, which allow for passengers to jump right on.  Not necessarily a bus."
3W2LOLRXLCQUA4GIXC92UFODPUYKR6,Bike pathway bridges above the city. These pathways could connect schools and business and making them convenient would encourage more people to ride and less driving.
3W8CV64QJ3AX4EJOXA6JQ28RREEH9C,"I would do a short of high speed shuttle system. It would also be energy efficient running on battery power that are charged at night. There would set certain spots like a bus spot but you would be able to get where you were going faster than a car, also cheaper and cleaner."
3W8CV64QJ3AX4EJOXA6JQ28RRUZ9HL,"I live in a small village, but I would love to see some type of system that allows residents to use mopeds or motorized scooters. There would be several hubs around town where a large collection of scooters are housed. A resident walks up to it and uses a special pass card to unlock it. They can then drive it to their destination. It would be the job of several people to make sure there is an even distribution of scooters at key hubs. Basically, one would drive a scooter to their destination, and leave it there at a drop off station. Another person could then take the same scooter to another destination. All use can be traced back to a user, because of the pass card."
3W92K5RLWVSJLSCWZ9A6TNUYDJY5VZ,"There could be some kind of light rail system for the people.  It would make stops at malls, universities, grocery stores, and various event centers."
3W92K5RLWVSJLSCWZ9A6TNUYDSN5V6,Group carpools to work.  There could be an app that puts you in contact with people who work at the same company you work at or in close proximity to your work location.  The app would allow drivers to sign up to drive to work and with a rotating schedule this would cut down the amount of driving that any one single person would have to do.
